date,traffic,referrer,agent_type,agent_type_plus,destination,requests,median_ttfb,upper95_ttfb,upper99_ttfb,total_ttfb
2017-09-05,external,none,spider,bot,SPARQL endpoint,798336,0.03265829648069063,0.45342884858689797,2.6165365600000037,204397.64292799906
2017-09-29,external,external,spider,bot,SPARQL endpoint,17,0.29229499999999997,17.13937875,18.29177815,48.263889000000006
2017-09-30,internal,none,user,bot,SPARQL endpoint,577767,0.01642160106301279,0.0831858424040405,0.2678900712499993,18718.982278000207
2017-06-11,external,unknown,user,user,SPARQL endpoint,16652,0.100413,0.14891099999999985,0.31673203999999994,1853.0173630000004
2017-06-14,external,none,user,user,homepage,666,0.001512,0.0876742,0.14872858000000003,24.783662
2017-06-20,external,external,user,user,homepage,159,0.0019329999999999998,0.08674269999999999,0.08994150999999999,6.099131999999999
2017-06-29,external,unknown,user,user,SPARQL endpoint,14032,0.10153499999999999,1.7064637999999996,2.869315920000001,4286.655336
2017-07-10,external,internal,user,user,LDF endpoint,2,0.136401,0.5610902999999999,0.5988404599999999,0.744679
2017-06-03,external,none,user,bot,homepage,13,0.000148,0.03172214999999997,0.07565642999999993,0.092544
2017-07-15,external,external (search engine),user,user,homepage,28,0.085303,0.090124,0.10450831999999997,1.4247779999999997
2017-09-21,external,none,user,user,homepage,2063,0.000565,0.0872647,0.09535173999999998,32.42174299999999
2017-04-24,external,none,user,bot,SPARQL endpoint,23071,0.13488638,0.2521050500000001,1.0162319300000078,4099.6184570000005
2017-04-28,internal,none,user,user,SPARQL endpoint,2,0.181103,0.22781659999999998,0.23196892,0.41411
2017-06-04,external,none,spider,bot,homepage,127,0.074746,0.08641535,0.1440298800000003,5.392853
2017-06-10,external,external,spider,bot,homepage,4,0.000565,0.0019226,0.00212132,0.003765
2017-06-28,external,external,spider,bot,homepage,2,0.000725,0.0768155,0.0835791,0.085995
2017-07-05,internal,none,user,bot,SPARQL endpoint,95561,0.01647237519866497,0.043916899999999995,0.22262349999999975,4642.247666000002
2017-07-09,external,none,user,user,SPARQL endpoint,10375,0.0372165,0.63850025,3.3341477499999996,3644.791387999999
2017-09-10,external,none,user,bot,homepage,2,9.6e-05,0.0001077,0.00010874,0.000205
2017-09-28,external,none,user,bot,homepage,5,0.000442,0.001336,0.0013624,0.0035900000000000003
2017-10-31,external,external (search engine),user,user,SPARQL endpoint,2377,0.10698150000000001,0.3118874000000001,0.48679897000000005,295.13201599999996
2017-06-23,external,none,spider,bot,homepage,234,0.000901,0.08647679999999999,0.1278669399999998,7.581908
2017-07-02,external,external,user,user,homepage,60,0.001802,0.090994,0.0924632,2.2106399999999997
2017-10-22,external,internal,spider,bot,SPARQL endpoint,323,9.8e-05,0.23923034999999976,0.29014931999999966,17.192018999999995
2017-04-26,external,external,user,user,LDF endpoint,815,0.16024349999999998,0.16457275,0.2795984,132.64391299999997
2017-05-04,external,internal,user,user,LDF endpoint,4,9.9e-05,0.1304558,0.13292876,0.251829
2017-06-01,external,internal,user,user,SPARQL endpoint,25048,0.09959315170132325,0.5398123999999995,10.030478280000006,11342.642495000004
2017-06-19,external,internal,user,user,SPARQL endpoint,27510,0.10019253333333333,0.4341485,7.482844300000017,10865.318045999995
2017-07-25,internal,none,spider,bot,SPARQL endpoint,1138450,0.018177022781290558,0.08661658892609127,1.354680025,88528.08192599998
2017-09-09,external,unknown,user,user,homepage,1,0.000741,0.000741,0.000741,0.000741
2017-09-30,external,none,spider,bot,homepage,186,0.000542,0.0864794,0.09139579999999993,2.0208490000000006
2017-07-12,external,unknown,user,user,SPARQL endpoint,10362,0.101371,0.18491019999999997,0.40785453999999766,1348.0015620000001
2017-07-15,external,none,user,user,homepage,387,0.08500150000000001,0.09134629999999999,0.11104261999999997,17.663968999999998
2017-10-17,external,internal,user,user,LDF endpoint,73,0.078789,0.7623241,5.156199309999941,29.547249999999995
2017-11-14,external,internal,user,user,SPARQL endpoint,33411,0.10008620833333332,1.0499774999999998,5.861825549999996,13935.483849000007
2017-06-09,external,internal,spider,bot,SPARQL endpoint,2,0.017582,0.0930038,0.09970796,0.118966
2017-07-04,external,none,user,bot,homepage,4,0.086601,0.0889196,0.08928872,0.34938199999999997
2017-08-16,external,external (search engine),user,user,homepage,71,0.000486,0.08774915000000001,0.12057399000000044,1.1052010000000003
2017-10-05,internal,none,user,user,SPARQL endpoint,2,0.733644,0.7696961999999999,0.77290084,1.507346
2017-05-25,external,none,user,bot,SPARQL endpoint,174488,0.09984450773535983,0.14369825000000006,0.28068947999999977,16226.163572999973
2017-05-29,internal,none,user,user,SPARQL endpoint,2,0.278925,0.49810109999999996,0.51758342,0.801379
2017-07-05,external,none,spider,bot,homepage,187,0.0007415,0.0871833,0.09236435999999996,3.6199339999999998
2017-07-29,external,external,spider,bot,homepage,1,0.000863,0.000863,0.000863,0.000863
2017-08-06,internal,none,user,bot,SPARQL endpoint,1140033,0.015433470611288023,0.030154504144075736,0.14908967055555505,21726.042738000717
2017-11-04,external,internal,spider,bot,SPARQL endpoint,216,0.024787,0.9455357999999987,5.529053480000002,51.36643099999999
2017-04-29,external,none,spider,bot,LDF endpoint,339567,0.03694301154863123,0.18251491458333327,0.21244945560000006,14793.560931000082
2017-06-28,external,internal,spider,bot,SPARQL endpoint,2,0.015228,0.0842733,0.09041066,0.107173
2017-10-20,external,none,user,bot,SPARQL endpoint,82553,0.03299707466569664,0.22676069999999982,1.4296004200000028,15135.469664000007
2017-10-24,internal,none,user,user,SPARQL endpoint,10,0.708639,1.455473,1.6114994,6.245850999999999
2017-05-19,internal,none,spider,bot,SPARQL endpoint,1044149,0.01696233369178029,0.08778907254620312,1.8533414666666677,98062.45976199987
2017-08-03,external,external,user,user,homepage,158,0.000795,0.0867302,0.08975297999999997,3.867111000000001
2017-10-09,external,external,user,user,homepage,131,0.0007825,0.09252969999999999,0.11275538,3.723674
2017-05-09,external,none,user,user,homepage,589,0.000909,0.08639595,0.08951123,19.794439
2017-07-02,external,internal,user,user,SPARQL endpoint,22842,0.10092316908212559,0.5036986999999997,4.366570839999984,7301.715734999996
2017-08-26,internal,none,spider,bot,SPARQL endpoint,1088584,0.01941400524183071,0.1044406406482518,1.5302408855999936,102737.94713999979
2017-10-14,internal,none,spider,bot,SPARQL endpoint,1244410,0.02252387726334294,0.11959327295083906,1.0585408916666044,116251.33428899974
2017-07-01,external,external (search engine),user,user,SPARQL endpoint,1526,0.108459,0.17758410000000002,0.30061864,154.23289599999998
2017-08-13,external,unknown,user,user,SPARQL endpoint,11716,0.101637,0.18408159999999998,0.31947220000000026,1317.9089130000004
2017-08-16,external,none,user,user,homepage,2041,0.0004125,0.08613819999999998,0.0920889,29.986124999999998
2017-10-04,external,none,user,user,homepage,2122,0.000315,0.0863926,0.09432866000000023,27.705134000000005
2017-10-19,external,unknown,user,user,SPARQL endpoint,22268,0.10041056,0.16405259999999974,0.30339219999999995,2709.3195339999984
2017-05-22,external,none,user,user,LDF endpoint,1,0.423249,0.423249,0.423249,0.423249
2017-09-18,internal,none,user,user,SPARQL endpoint,2,0.559968,0.615669,0.6206202000000001,1.181826
2017-11-06,internal,none,user,user,SPARQL endpoint,761,0.0309645,0.4641022499999999,6.048258379999959,341.956672
2017-06-26,external,none,user,bot,SPARQL endpoint,74540,0.09948002924192806,0.25847774999999995,1.0951472000000242,11033.269655999986
2017-07-20,external,external (search engine),user,user,SPARQL endpoint,1954,0.106208,0.1493823999999999,0.2524198000000001,180.260135
2017-08-06,external,none,spider,bot,homepage,135,0.000822,0.08632000000000001,0.0880339,2.527760999999999
2017-09-07,internal,none,user,bot,SPARQL endpoint,977944,0.01641037210598041,0.04426730599026495,0.19582133066666554,23733.01081200003
2017-05-12,external,none,spider,bot,LDF endpoint,356951,8.262143247061595e-05,0.08920839475308644,0.13811721159999998,3927.273470000026
2017-05-12,external,unknown,user,user,homepage,11,0.0855755,0.0861688,0.08618816,0.774058
2017-09-08,internal,none,spider,bot,SPARQL endpoint,1156211,0.02079867457158631,0.14310306754456556,1.728724894999984,118581.97426599967
2017-09-04,external,external,user,user,homepage,101,0.0006544999999999999,0.08692994999999999,0.09631755999999998,1.9061629999999998
2017-10-25,external,none,spider,bot,LDF endpoint,418050,9.034221312819297e-05,0.1226810375,0.2111884375,5867.912530000085
2017-10-25,external,unknown,user,user,homepage,51,0.00022,0.03934749999999963,0.08773105,0.27753599999999995
2017-06-28,external,external,user,user,LDF endpoint,1,0.117684,0.117684,0.117684,0.117684
2017-07-25,external,external,user,user,SPARQL endpoint,1910,0.124579,3.5040164999999996,35.730949800000005,2111.7718449999998
2017-08-03,external,internal,user,user,SPARQL endpoint,27437,0.09918381499999998,0.6406322499999988,17.303667440000048,16899.592364999997
2017-09-27,internal,none,spider,bot,SPARQL endpoint,1211829,0.020744456595050184,0.1563285021407328,2.4249114989999945,142929.75449799988
2017-10-09,external,internal,user,user,SPARQL endpoint,30866,0.10165956096885813,1.101408899999998,9.08485526000001,15427.962762999996
2017-04-28,external,internal,spider,bot,homepage,17,0.0750745,0.12183519999999999,0.12190864,1.078164
2017-08-02,external,external (search engine),user,user,SPARQL endpoint,2553,0.10542,0.13654929999999998,0.27460312999999986,210.05413099999996
2017-09-17,external,none,user,user,homepage,2000,0.000518,0.086894,0.091147,30.580885000000006
2017-10-08,external,external (search engine),user,user,SPARQL endpoint,2117,0.1091965,0.31128374999999997,0.43326482999999955,291.741737
2017-10-15,external,unknown,spider,bot,homepage,1,0.000442,0.000442,0.000442,0.000442
2017-11-05,external,none,user,user,homepage,1186,0.000313,0.0873872,0.10455106000000011,20.154484999999998
2017-07-20,external,none,user,user,SPARQL endpoint,21303,0.037331753333333335,5.9040544,9.770241920000029,26006.014360999983
2017-05-02,external,internal,user,user,homepage,560,0.085062,0.122756,0.1586798,39.39198
2017-07-27,external,none,user,bot,SPARQL endpoint,500543,0.11479078315142978,0.27332264362222203,9.855771740000034,151878.15272999986
2017-09-07,external,none,spider,bot,homepage,303320,8.2e-05,0.00067,0.000887,49.69919100000034
2017-10-27,external,external (search engine),user,user,SPARQL endpoint,2610,0.107008,0.2882435,0.35469230000000007,293.23701399999993
2017-05-01,external,external (search engine),user,user,homepage,90,0.001762,0.122033,0.1223596,5.135533000000001
2017-06-13,external,none,spider,bot,LDF endpoint,378836,8.258477681908629e-05,0.07652417333333336,0.12761283500000004,3075.9955440000253
2017-06-13,external,unknown,user,user,homepage,14,0.086105,0.0898387,0.09176453999999999,1.127213
2017-07-10,external,none,spider,bot,SPARQL endpoint,661817,0.000990975024461575,0.18193776670250905,0.35809227444444347,58918.32698300079
2017-07-28,external,none,spider,bot,SPARQL endpoint,598634,0.0332990478656237,0.31429773889273305,1.307279731666672,87899.00036300058
2017-10-15,external,internal,user,user,homepage,385,0.0004575,0.08826099999999999,0.0999239499999998,6.709081999999999
2017-05-01,external,external,user,user,SPARQL endpoint,2563,0.139488,0.6869176499999994,4.387968479999988,879.595465
2017-05-19,external,external,user,user,SPARQL endpoint,2874,0.103549,1.2333907999999993,9.810252839999928,1923.7930129999993
2017-09-20,external,none,spider,bot,LDF endpoint,415920,8.744916220201267e-05,0.11055940051020408,0.2164934999999998,6123.360347000103
2017-09-20,external,unknown,user,user,homepage,3,0.0005165,0.07504454999999997,0.08552810999999998,0.08918200000000001
2017-04-26,external,none,user,bot,homepage,17,0.00088,0.12199075,0.12214375,0.9758089999999999
2017-05-20,external,external (search engine),user,user,homepage,66,0.00199,0.0863608,0.11560890000000028,2.336068
2017-07-05,external,none,user,user,LDF endpoint,2,0.110931,0.1129623,0.11314286,0.224119
2017-08-26,external,external,user,user,SPARQL endpoint,1964,0.136062,1.4367615999999994,17.03601347999995,1519.4608289999996
2017-10-05,external,internal,spider,bot,homepage,3,0.000461,0.00076975,0.00077875,0.001703
2017-10-14,external,external,user,user,SPARQL endpoint,9403,0.10266700000000001,3.7766618000000007,17.12661384999995,7705.645157999998
2017-05-10,internal,none,user,bot,SPARQL endpoint,1075,0.0317055,0.496528,6.65656825,380.730124
2017-05-14,external,none,user,user,SPARQL endpoint,20933,0.10433147,0.3316915499999999,1.037024959999997,3776.1706119999985
2017-05-29,external,internal,spider,bot,homepage,25,0.0755875,0.08902475,0.0904005,1.279674
2017-08-15,external,external,user,bot,SPARQL endpoint,1,0.116539,0.116539,0.116539,0.116539
2017-09-03,external,external (search engine),user,user,SPARQL endpoint,2174,0.106915,0.15632069999999998,0.3098593799999967,211.69751900000006
2017-10-03,external,external,user,bot,SPARQL endpoint,8,0.102148,0.3415226,0.34692612,1.27393
2017-11-09,external,external (search engine),user,user,SPARQL endpoint,2819,0.1049225,0.2860929499999997,0.3525215799999999,295.27887599999997
2017-08-16,external,external,spider,bot,SPARQL endpoint,95,0.0002475,5.510283,7.660882049999997,101.90217400000002
2017-08-21,external,none,user,user,SPARQL endpoint,8432,0.144045,5.183303999999999,9.159310480000027,14026.918403999998
2017-10-04,external,external,spider,bot,SPARQL endpoint,10,0.381705,11.8036125,14.681976900000002,25.778190999999996
2017-10-24,external,internal,spider,bot,homepage,2,0.000106,0.0007278999999999999,0.00078318,0.0009029999999999999
2017-10-27,external,none,user,user,SPARQL endpoint,435811,0.11482649871766049,0.24513496739644958,0.3522386156250001,53647.70340000005
2017-05-04,external,none,spider,bot,SPARQL endpoint,655724,0.10158223889639421,0.23270942097568598,0.4802832342857145,92225.8302760003
2017-06-03,external,internal,user,user,homepage,345,0.0853935,0.08868475,0.16984255,20.260291000000002
2017-08-28,external,none,user,bot,SPARQL endpoint,651781,0.0191244087350047,0.10340625884889942,0.4826157974999972,33816.024333999936
2017-10-16,external,none,user,bot,SPARQL endpoint,1140321,0.100848287223211,0.15344245536575388,0.290896176666668,159643.96032100008
2017-04-24,external,internal,user,user,SPARQL endpoint,24880,0.13473492999999997,0.508813,11.577085200000015,12573.099858999994
2017-05-30,internal,none,spider,bot,SPARQL endpoint,1055017,0.01714169151978445,0.1357898541342971,2.2012288631111057,127131.29798500001
2017-06-02,external,external (search engine),user,user,homepage,71,0.07510900000000001,0.0884242,0.11452429000000047,3.207424
2017-07-14,external,unknown,user,user,homepage,11,0.086173,0.08858315,0.08896463,0.6982459999999999
2017-08-11,external,none,spider,bot,SPARQL endpoint,639758,0.07960513534284717,0.2578814554666665,0.7541711800000027,89076.68375300006
2017-08-29,external,none,spider,bot,SPARQL endpoint,799560,0.10025623694950908,0.30428546469069917,0.6252829777777792,109239.86786600032
2017-09-10,external,internal,user,user,homepage,414,0.000561,0.0875012,0.09645370000000003,8.870615
2017-09-28,external,internal,user,user,homepage,492,0.000747,0.0904002,0.11023395999999999,12.945473000000003
2017-10-17,external,none,spider,bot,SPARQL endpoint,1395794,0.018967346514362497,0.2414613724641245,6.347355974733339,234259.37855500044
2017-05-20,external,none,user,user,homepage,525,0.0016350000000000002,0.08640924999999999,0.150081,20.803043000000002
2017-08-01,internal,none,user,user,homepage,2,0.000753,0.0009626999999999999,0.0009813399999999998,0.0017389999999999999
2017-05-27,external,none,user,bot,homepage,2,0.085056,0.0860244,0.08611048,0.171188
2017-06-21,external,external (search engine),user,user,homepage,86,0.0028,0.0891754,0.104014,3.67735
2017-06-22,internal,none,user,user,SPARQL endpoint,2,0.311964,0.3375222,0.33979404,0.652326
2017-09-03,external,none,user,user,SPARQL endpoint,10121,0.035436999999999996,0.6751588499999983,2.8202471599999748,3147.0012680000013
2017-09-18,external,internal,spider,bot,homepage,5,0.000165,0.00084425,0.00087845,0.0020410000000000003
2017-09-27,external,external,user,user,SPARQL endpoint,52147,0.00017261478773623586,0.8080639499999951,3.443154669999991,11798.752105999944
2017-10-30,external,unknown,user,user,SPARQL endpoint,53905,0.10073147575974124,0.18405175,0.2961915499999998,5560.44011
2017-11-06,external,internal,spider,bot,homepage,18,0.086174,0.09257789999999999,0.09770358000000001,1.0552670000000002
2017-05-10,external,none,spider,bot,homepage,188,0.002111,0.085278,0.09393068000000028,7.141882
2017-05-25,external,unknown,spider,bot,SPARQL endpoint,1,0.089922,0.089922,0.089922,0.089922
2017-06-11,internal,none,user,bot,SPARQL endpoint,17730,0.016128666666666666,0.0686405,13.638352800000003,5066.567512000001
2017-06-29,internal,none,user,bot,SPARQL endpoint,153194,0.016379720596829496,0.05346976666666654,0.26391983999999985,5175.782526000012
2017-10-22,external,none,user,bot,homepage,8,0.000108,0.0008422,0.00087644,0.002901
2017-09-17,external,external,spider,bot,SPARQL endpoint,9,0.08770049999999999,0.5388847999999999,0.5833001600000001,1.849692
2017-09-22,external,none,user,user,SPARQL endpoint,9261,0.033801,0.8362971999999995,3.280678589999996,2779.365535
2017-11-05,external,external,spider,bot,SPARQL endpoint,3,0.230854,1.2868720499999995,1.4159576099999998,1.909937
2017-05-02,external,unknown,user,user,LDF endpoint,69,0.039231,0.050166649999999965,0.07492036,1.9466039999999996
